Date,GLD,SPY,TLT,Cash
2015-11-17,27.751449584960938,133.01046752929688,302.8264923095703,0.0
2015-11-18,28.027877807617188,138.29025268554688,303.50001525878906,0.0
2015-11-19,31.498519897460938,137.99874877929688,305.6553497314453,0.0
2015-11-20,30.054946899414062,139.23092651367188,304.6584930419922,0.0
2015-11-23,27.505722045898438,138.8409423828125,305.6553497314453,0.0
2015-11-24,29.594253540039062,139.29443359375,305.62843322753906,0.0
2015-11-25,28.119979858398438,139.245849609375,306.3827667236328,0.0
2015-11-27,24.403610229492188,139.634521484375,306.05946350097656,0.0
2015-11-30,26.461441040039062,138.22552490234375,307.3526153564453,0.0
2015-12-01,27.567123413085938,141.44845581054688,311.77098083496094,0.0
2015-12-02,22.683609008789062,137.96481323242188,311.8789520263672,0.0
2015-12-03,25.970016479492188,133.23724365234375,302.8614959716797,0.0
2015-12-04,32.91133117675781,139.731689453125,305.6963348388672,0.0
2015-12-07,28.764968872070312,137.67486572265625,308.8551483154297,0.0
2015-12-08,28.764968872070312,137.67486572265625,308.8551483154297,0.0
2015-12-09,28.087844848632812,135.14834594726562,308.5146942138672,0.0
2015-12-10,27.783126831054688,135.98052978515625,308.93373107910156,0.0
2015-12-11,29.679122924804688,129.71527099609375,313.9620819091797,0.0
2015-12-14,25.210006713867188,131.31820678710938,309.7718048095703,0.0
2015-12-15,24.295822143554688,134.66281127929688,307.8861541748047,0.0
2015-12-16,28.460250854492188,139.37225341796875,307.2052459716797,0.0
2015-12-17,20.842453002929688,134.39459228515625,310.7931671142578,0.0
2015-12-18,26.056411743164062,128.6644287109375,312.5740509033203,0.0
2015-12-21,29.814529418945312,131.26947021484375,312.4954376220703,0.0
2015-12-22,27.986251831054688,134.16012573242188,310.1646270751953,0.0
2015-12-23,26.970535278320312,138.14065551757812,307.7552032470703,0.0
2015-12-24,29.475967407226562,137.60357666015625,309.57667541503906,0.0
2015-12-28,26.835128784179688,136.8612060546875,310.52146911621094,0.0
2015-12-29,26.598129272460938,140.32046508789062,305.19386291503906,0.0
2015-12-30,23.957290649414062,137.99844360351562,304.8789520263672,0.0
2015-12-31,24.092727661132812,134.74453735351562,306.29615783691406,0.0
2016-01-04,28.934310913085938,130.241455078125,308.5794219970703,0.0
2016-01-05,29.916183471679688,130.77978515625,307.29344177246094,0.0
2016-01-06,34.96086120605469,126.76766967773438,311.57127380371094,0.0
2016-01-07,39.97166442871094,119.23306274414062,312.1486358642578,0.0
2016-01-08,39.97166442871094,119.23306274414062,312.1486358642578,0.0
2016-01-11,36.83140563964844,119.54425048828125,308.58006286621094,0.0
2016-01-12,35.06080627441406,122.12481689453125,313.23243713378906,0.0
2016-01-13,36.76460266113281,114.08612060546875,316.45738220214844,0.0
2016-01-14,31.085372924804688,119.24468994140625,313.36463928222656,0.0
2016-01-15,34.62654113769531,112.38882446289062,318.4716339111328,0.0
2016-01-19,34.29246520996094,112.8048095703125,317.43544006347656,0.0
2016-01-20,38.93605041503906,108.79443359375,320.92469787597656,0.0
2016-01-21,39.33692932128906,110.52508544921875,318.65138244628906,0.0
2016-01-22,37.69999694824219,116.89840698242188,317.3825225830078,0.0
2016-01-25,41.30796813964844,112.10592651367188,319.18003845214844,0.0
2016-01-26,45.35020446777344,116.36590576171875,319.33863830566406,0.0
2016-01-27,46.68650817871094,112.92135620117188,319.2593231201172,0.0
2016-01-28,42.84468078613281,114.55209350585938,319.7351531982422,0.0
2016-01-29,44.21168518066406,122.22470092773438,322.56358337402344,0.0
2016-02-01,47.88917541503906,122.10687255859375,321.53343200683594,0.0
2016-02-02,48.02278137207031,116.29931640625,327.75718688964844,0.0
2016-02-03,51.89799499511719,118.19638061523438,324.9233856201172,0.0
2016-02-04,56.30772399902344,118.69558715820312,326.56544494628906,0.0
2016-02-05,62.15397644042969,112.62176513671875,326.9626922607422,0.0
2016-02-08,67.19841003417969,108.41171264648438,334.2987823486328,0.0
2016-02-09,67.19841003417969,108.41171264648438,334.2987823486328,0.0
2016-02-10,70.12495422363281,108.13833618164062,337.2847442626953,0.0
2016-02-11,85.42045593261719,104.02020263671875,339.6786346435547,0.0
2016-02-12,83.09513854980469,110.4622802734375,333.9641876220703,0.0
2016-02-16,71.15592956542969,115.84494018554688,330.38624572753906,0.0
2016-02-17,73.51719665527344,121.14208984375,328.3269500732422,0.0
2016-02-18,82.86238098144531,119.79214477539062,332.4197235107422,0.0
2016-02-19,80.50111389160156,119.63833618164062,332.69004821777344,0.0
2016-02-22,73.55046081542969,124.38870239257812,332.5227508544922,0.0
